"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","Delayed"
"2015","1","1","4","DL","904","LGA","ATL","600","601",1,11,612,159,126,111,762,803,4,"839","807","N"
"2015","1","1","4","DL","977","ORD","ATL","600","602",2,19,621,127,104,80,606,841,5,"907","846","N"
"2015","1","1","4","DL","1088","ANC","MSP","600","557",-3,11,608,317,280,266,2519,1334,3,"1417","1337","N"
"2015","1","1","4","DL","1098","ATW","ATL","600","601",1,9,610,143,110,97,765,847,4,"923","851","N"
"2015","1","1","4","DL","1205","PHX","ATL","600","804",124,16,820,207,190,169,1587,1309,5,"1127","1314","Y"
"2015","1","1","4","DL","1234","PNS","ATL","600","554",-6,8,602,69,55,41,271,743,6,"809","749","N"
"2015","1","1","4","DL","1235","MCO","SLC","600","554",-6,15,609,304,300,280,1931,849,5,"904","854","N"
"2015","1","1","4","AA","913","DCA","MIA","600","605",5,12,617,157,151,130,919,827,9,"837","836","N"
"2015","1","1","4","DL","1961","RIC","ATL","600","554",-6,12,606,113,91,75,481,721,4,"753","725","N"
"2015","1","1","4","DL","2154","LAX","ATL","600","559",-1,12,611,250,231,213,1947,1244,6,"1310","1250","N"
"2015","1","1","4","DL","2282","BOS","ATL","600","558",-2,21,619,191,171,144,946,843,6,"911","849","N"
"2015","1","1","4","DL","2417","LAS","DTW","600","559",-1,19,618,233,212,187,1749,1225,6,"1253","1231","N"
"2015","1","1","4","DL","1540","OKC","ATL","600","550",-10,41,631,124,131,85,761,856,5,"904","901","N"
"2015","1","1","4","DL","1574","MCO","MSP","600","550",-10,12,602,209,212,196,1310,818,4,"829","822","N"
"2015","1","1","4","DL","1700","MEM","ATL","600","617",17,10,627,82,59,45,332,812,4,"822","816","N"
"2015","1","1","4","DL","1867","TUL","ATL","600","555",-5,15,610,118,99,80,674,830,4,"858","834","N"
"2015","1","1","4","DL","1937","BWI","DTW","600","551",-9,18,609,102,92,69,409,718,5,"742","723","N"
"2015","1","1","4","B6","159","BOS","PHL","600","554",-6,18,612,99,84,61,280,713,5,"739","718","N"
"2015","1","1","4","B6","198","MCO","LGA","600","557",-3,15,612,145,150,129,950,821,6,"825","827","Y"
"2015","1","1","4","B6","1502","FLL","JFK","600","610",10,13,623,163,170,146,1069,849,11,"843","900","Y"
"2015","1","1","4","B6","1504","SJU","JFK","600","627",27,17,644,242,274,248,1598,952,9,"902","1001","Y"
"2015","1","1","4","B6","1600","BOS","DCA","600","552",-8,17,609,107,92,72,399,721,3,"747","724","N"
"2015","1","1","4","EV","2533","TYS","DFW","600","559",-1,33,632,155,166,128,772,740,5,"735","745","Y"
"2015","1","1","4","EV","4213","MHT","ORD","600","555",-5,16,611,173,174,153,843,744,5,"753","749","N"
"2015","1","1","4","EV","4431","SAV","EWR","600","726",86,18,744,126,125,98,708,922,9,"806","931","Y"
"2015","1","1","4","EV","4411","MEM","EWR","600","552",-8,17,609,158,146,120,946,909,9,"938","918","N"
"2015","1","1","4","EV","4756","CLT","ORD","600","559",-1,26,625,123,142,109,599,714,7,"703","721","Y"
"2015","1","1","4","EV","4768","TYS","IAD","600","553",-7,22,615,85,90,58,419,713,10,"725","723","N"
"2015","1","1","4","EV","4740","GRB","ORD","600","556",-4,12,608,63,57,34,173,642,11,"703","653","N"
"2015","1","1","4","EV","5103","ABE","DTW","600","552",-8,12,604,113,101,84,425,728,5,"753","733","N"
"2015","1","1","4","EV","5275","JAN","ATL","600","559",-1,12,611,79,70,51,341,802,7,"819","809","N"
"2015","1","1","4","EV","5491","OAJ","ATL","600","552",-8,23,615,92,97,69,399,724,5,"732","729","N"
"2015","1","1","4","EV","5978","FAR","ORD","600","603",3,37,640,123,120,78,557,758,5,"803","803","N"
"2015","1","1","4","EV","5917","JAN","ORD","600","556",-4,13,609,134,119,99,677,748,7,"814","755","N"
"2015","1","1","4","EV","6133","ERI","ORD","600","616",16,11,627,92,95,79,398,646,5,"632","651","Y"
"2015","1","1","4","EV","6082","ATW","ORD","600","600",0,15,615,63,63,37,160,652,11,"703","703","N"
"2015","1","1","4","EV","6122","LEX","ORD","600","556",-4,11,607,90,83,65,323,612,7,"630","619","N"
"2015","1","1","4","EV","6143","CWA","ORD","600","550",-10,25,615,76,83,47,212,702,11,"716","713","N"
"2015","1","1","4","F9","1104","CLE","FLL","600","556",-4,10,606,175,157,142,1062,828,5,"855","833","N"
"2015","1","1","4","F9","1057","IAH","SFO","600","552",-8,16,608,260,262,237,1635,805,9,"820","814","N"
"2015","1","1","4","F9","144","SEA","DEN","600","605",5,10,615,153,148,131,1024,926,7,"933","933","N"
"2015","1","1","4","F9","1056","SFO","IAH","600","552",-8,15,607,225,234,209,1635,1136,10,"1145","1146","Y"
"2015","1","1","4","F9","901","TTN","ATL","600","557",-3,10,607,139,131,109,701,756,12,"819","808","N"
"2015","1","1","4","F9","902","ATL","TTN","600","619",19,11,630,110,115,98,701,808,6,"750","814","Y"
"2015","1","1","4","HA","202","HNL","ITO","600","553",-7,12,605,50,53,36,216,641,5,"650","646","N"
"2015","1","1","4","MQ","3350","RDU","JFK","600","555",-5,32,627,95,103,64,427,731,7,"735","738","Y"
"2015","1","1","4","MQ","3355","CVG","MIA","600","556",-4,15,611,153,150,123,948,814,12,"833","826","N"
"2015","1","1","4","MQ","3540","PNS","MIA","600","555",-5,18,613,103,96,73,530,826,5,"843","831","N"
"2015","1","1","4","MQ","3488","BHM","MIA","600","600",0,19,619,117,112,87,661,846,6,"857","852","N"
"2015","1","1","4","NK","188","OAK","LAS","600","551",-9,10,601,83,84,68,407,709,6,"723","715","N"
"2015","1","1","4","NK","925","DFW","OAK","600","600",0,13,613,238,209,188,1457,721,8,"758","729","N"
"2015","1","1","4","NK","943","ACY","RSW","600","742",102,10,752,171,155,141,982,1013,4,"851","1017","Y"
"2015","1","1","4","NK","316","DTW","LGA","600","558",-2,11,609,98,158,67,502,716,80,"738","836","Y"
"2015","1","1","4","NK","972","DFW","FLL","600","603",3,56,659,159,191,131,1119,1010,4,"939","1014","Y"
"2015","1","1","4","OO","2622","SMF","LAX","600","551",-9,31,622,90,97,61,373,723,5,"730","728","N"
"2015","1","1","4","OO","6360","RAP","DEN","600","600",0,33,633,82,90,49,300,722,8,"722","730","Y"
"2015","1","1","4","OO","6369","TUS","SFO","600","604",4,22,626,134,136,108,751,714,6,"714","720","Y"
"2015","1","1","4","OO","5330","EAU","ORD","600","552",-8,9,601,79,58,43,268,644,6,"719","650","N"
"2015","1","1","4","OO","5292","DLH","ORD","600","556",-4,31,627,96,96,58,397,725,7,"736","732","N"
"2015","1","1","4","OO","6276","FSD","ORD","600","557",-3,27,624,96,101,67,462,731,7,"736","738","Y"
"2015","1","1","4","OO","6235","AUS","SFO","600","556",-4,21,617,249,237,213,1504,750,3,"809","753","N"
"2015","1","1","4","OO","3489","FAT","SEA","600","557",-3,22,619,130,136,110,748,809,4,"810","813","Y"
"2015","1","1","4","OO","3461","ONT","PDX","600","550",-10,15,605,147,138,119,838,804,4,"827","808","N"
"2015","1","1","4","OO","7423","INL","BRD","600","550",-10,31,621,58,65,30,153,651,4,"658","655","N"
"2015","1","1","4","OO","5242","BOI","LAX","600","639",39,24,703,130,121,89,674,732,8,"710","740","Y"
"2015","1","1","4","OO","5462","SPI","ORD","600","604",4,20,624,64,65,39,174,703,6,"704","709","Y"
"2015","1","1","4","OO","5466","CLD","LAX","600","654",54,48,742,51,85,24,86,806,13,"651","819","Y"
"2015","1","1","4","OO","5550","COD","DEN","600","559",-1,27,626,93,93,58,391,724,8,"733","732","N"
"2015","1","1","4","OO","5574","FAT","SFO","600","600",0,40,640,74,81,37,158,717,4,"714","721","Y"
"2015","1","1","4","MQ","3221","CMH","MIA","600","555",-5,17,612,166,160,137,990,829,6,"846","835","N"
"2015","1","1","4","OO","5522","PSC","DEN","600","601",1,22,623,142,145,115,852,918,8,"922","926","Y"
"2015","1","1","4","OO","5592","CPR","DEN","600","604",4,31,635,72,77,39,230,714,7,"712","721","Y"
"2015","1","1","4","OO","5604","ACV","SFO","600","550",-10,29,619,83,103,69,250,728,5,"723","733","Y"
"2015","1","1","4","OO","5170","DAL","IAH","600","622",22,12,634,68,58,41,216,715,5,"708","720","Y"
"2015","1","1","4","OO","5429","PAH","ORD","600","551",-9,8,559,93,79,66,342,705,5,"733","710","N"
"2015","1","1","4","OO","5435","PSC","SFO","600","556",-4,37,633,127,130,89,620,802,4,"807","806","N"
"2015","1","1","4","OO","6378","CID","ORD","600","610",10,8,618,68,57,43,196,701,6,"708","707","N"
"2015","1","1","4","OO","6401","EUG","SFO","600","557",-3,19,616,96,92,69,451,725,4,"736","729","N"
"2015","1","1","4","OO","6332","DFW","DEN","600","556",-4,27,623,125,138,100,641,703,11,"705","714","Y"
"2015","1","1","4","OO","6346","MRY","SFO","600","555",-5,13,608,46,39,21,77,629,5,"646","634","N"
"2015","1","1","4","OO","6465","SLC","LAX","600","604",4,32,636,132,122,85,590,701,5,"712","706","N"
"2015","1","1","4","OO","7392","ESC","DTW","600","558",-2,15,613,87,68,47,306,700,6,"727","706","N"
"2015","1","1","4","OO","6403","MFR","SFO","600","557",-3,26,623,89,86,55,329,718,5,"729","723","N"
"2015","1","1","4","OO","6497","FAT","DEN","600","559",-1,34,633,145,179,132,844,945,13,"925","958","Y"
"2015","1","1","4","UA","576","SFO","EWR","601","552",-9,17,609,331,317,292,2565,1401,8,"1432","1409","N"
"2015","1","1","4","UA","1410","LAS","IAH","601","601",0,13,614,175,168,149,1222,1043,6,"1056","1049","N"
"2015","1","1","4","UA","1689","EWR","SFO","601","602",1,11,613,399,378,355,2565,908,12,"940","920","N"
"2015","1","1","4","EV","6020","ISN","DEN","601","559",-2,29,628,129,122,83,576,651,10,"710","701","N"
"2015","1","1","4","HA","113","HNL","LIH","601","557",-4,10,607,37,39,23,102,630,6,"638","636","N"
"2015","1","1","4","OO","5629","PSP","SFO","601","632",31,11,643,94,80,65,421,748,4,"735","752","Y"
"2015","1","1","4","OO","6420","PSP","DEN","601","812",131,8,820,131,144,107,776,1107,29,"912","1136","Y"
"2015","1","1","4","UA","223","SAT","IAH","602","610",8,14,624,58,50,31,191,655,5,"700","700","N"
"2015","1","1","4","UA","996","LAX","EWR","603","603",0,16,619,319,287,263,2454,1342,8,"1422","1350","N"
"2015","1","1","4","UA","1721","LAX","SFO","603","601",-2,13,614,87,75,54,337,708,8,"730","716","N"
"2015","1","1","4","EV","4390","CLE","IAD","603","558",-5,18,616,82,86,44,288,700,24,"725","724","N"
"2015","1","1","4","EV","5732","CAE","IAD","603","605",2,21,626,82,87,62,401,728,4,"725","732","Y"
"2015","1","1","4","F9","756","PHX","DEN","603","603",0,25,628,107,111,79,602,747,7,"750","754","Y"
"2015","1","1","4","UA","234","SMF","IAH","605","613",8,29,642,216,227,193,1609,1155,5,"1141","1200","Y"
"2015","1","1","4","UA","415","JFK","SFO","605","605",0,20,625,404,400,368,2586,933,12,"949","945","N"
"2015","1","1","4","US","647","BOS","PHX","605","614",9,14,628,369,373,355,2300,1023,4,"1014","1027","Y"
"2015","1","1","4","US","829","BOS","CLT","605","601",-4,25,626,147,148,120,728,826,3,"832","829","N"
"2015","1","1","4","US","1743","DTW","MIA","605","601",-4,12,613,186,164,147,1145,840,5,"911","845","N"
"2015","1","1","4","UA","1023","FLL","EWR","605","600",-5,13,613,174,169,150,1065,843,6,"859","849","N"
"2015","1","1","4","WN","2505","GEG","DEN","605","604",-1,14,618,140,132,111,836,909,7,"925","916","N"
"2015","1","1","4","WN","239","SAT","STL","605","559",-6,9,608,120,104,91,786,739,4,"805","743","N"
"2015","1","1","4","WN","474","ONT","DEN","605","609",4,13,622,140,136,116,819,918,7,"925","925","N"
"2015","1","1","4","UA","1245","CLE","EWR","605","602",-3,10,612,91,73,55,404,707,8,"736","715","N"
"2015","1","1","4","US","560","DFW","PHX","605","612",7,15,627,157,158,140,868,747,3,"742","750","Y"
"2015","1","1","4","AA","375","STL","DFW","605","557",-8,15,612,120,111,90,550,742,6,"805","748","N"
"2015","1","1","4","AA","378","SJU","MIA","605","557",-8,17,614,165,184,147,1045,741,20,"750","801","Y"
"2015","1","1","4","AA","1291","MKE","DFW","605","605",0,14,619,175,164,138,853,837,12,"900","849","N"
"2015","1","1","4","AS","320","SEA","SFO","605","602",-3,21,623,125,125,97,679,800,7,"810","807","N"
"2015","1","1","4","AS","602","SEA","LAS","605","602",-3,23,625,140,143,115,867,820,5,"825","825","N"
"2015","1","1","4","B6","233","BTV","JFK","605","553",-12,12,605,88,84,50,266,655,22,"733","717","N"
"2015","1","1","4","B6","601","JFK","FLL","605","603",-2,17,620,188,188,148,1069,848,23,"913","911","N"
"2015","1","1","4","B6","735","SFO","LGB","605","557",-8,13,610,81,75,59,354,709,3,"726","712","N"
"2015","1","1","4","B6","922","PBI","BOS","605","621",16,13,634,172,184,163,1197,917,8,"857","925","Y"
"2015","1","1","4","B6","1184","MCO","JFK","605","600",-5,17,617,146,161,129,944,826,15,"831","841","Y"
"2015","1","1","4","B6","1434","SJU","MCO","605","738",93,12,750,188,183,165,1189,935,6,"813","941","Y"
"2015","1","1","4","DL","1065","BDL","ATL","605","601",-4,14,615,172,150,130,859,825,6,"857","831","N"
"2015","1","1","4","DL","1456","RDU","ATL","605","701",56,11,712,90,73,57,356,809,5,"735","814","Y"
"2015","1","1","4","DL","1723","SFO","SLC","605","604",-1,15,619,109,108,88,599,847,5,"854","852","N"
"2015","1","1","4","EV","4642","TUS","IAH","605","613",8,29,642,142,153,117,936,939,7,"927","946","Y"
"2015","1","1","4","EV","4928","PIA","ATL","605","600",-5,9,609,116,97,83,565,832,5,"901","837","N"
"2015","1","1","4","F9","609","IND","DEN","605","556",-9,9,605,177,167,150,977,635,8,"702","643","N"
"2015","1","1","4","F9","821","MCI","DEN","605","607",2,13,620,109,113,93,533,653,7,"654","700","Y"
"2015","1","1","4","F9","133","DFW","DEN","605","702",57,18,720,122,117,91,641,751,8,"707","759","Y"
"2015","1","1","4","HA","286","HNL","OGG","605","600",-5,12,612,36,40,22,100,634,6,"641","640","N"
"2015","1","1","4","OO","5181","OKC","LAX","605","602",-3,40,642,199,211,165,1187,727,6,"724","733","Y"
"2015","1","1","4","OO","6499","FAR","DEN","605","610",5,32,642,141,133,87,627,709,14,"726","723","N"
"2015","1","1","4","UA","1160","SFO","IAH","606","601",-5,13,614,233,236,199,1635,1133,24,"1159","1157","N"
"2015","1","1","4","UA","1601","EWR","FLL","606","558",-8,13,611,189,160,143,1065,834,4,"915","838","N"
"2015","1","1","4","OO","6461","MTJ","DEN","606","559",-7,29,628,69,78,39,196,707,10,"715","717","Y"
"2015","1","1","4","NK","606","RSW","DTW","607","601",-6,14,615,166,179,155,1084,850,10,"853","900","Y"
"2015","1","1","4","OO","7389","GCC","RKS","607","602",-5,12,614,77,73,57,261,711,4,"724","715","N"
"2015","1","1","4","UA","220","MSY","EWR","608","606",-2,12,618,172,160,140,1167,938,8,"1000","946","N"
"2015","1","1","4","UA","654","ORD","MCO","608","603",-5,11,614,163,147,127,1005,921,9,"951","930","N"
"2015","1","1","4","EV","6119","RIC","ORD","608","608",0,12,620,137,141,123,642,723,6,"725","729","Y"
"2015","1","1","4","OO","5456","RDM","SFO","608","559",-9,14,613,102,88,68,462,721,6,"750","727","N"
"2015","1","1","4","HA","205","OGG","HNL","609","601",-8,8,609,32,36,23,100,632,5,"641","637","N"
"2015","1","1","4","OO","4494","SJC","SLC","609","559",-10,31,630,122,144,106,584,916,7,"911","923","Y"
"2015","1","1","4","OO","5370","ORD","MBS","610","607",-3,13,620,66,56,37,222,757,6,"816","803","N"
"2015","1","1","4","US","1709","EWR","CLT","610","616",6,29,645,121,130,95,529,820,6,"811","826","Y"
"2015","1","1","4","WN","828","PHX","BWI","610","610",0,12,622,250,226,210,1999,1152,4,"1220","1156","N"
"2015","1","1","4","UA","1632","SEA","IAD","610","605",-5,13,618,294,270,252,2306,1330,5,"1404","1335","N"
"2015","1","1","4","UA","1725","LAS","SFO","610","606",-4,13,619,96,80,62,414,721,5,"746","726","N"
"2015","1","1","4","AA","168","DFW","MIA","610","603",-7,10,613,163,152,129,1121,922,13,"953","935","N"
"2015","1","1","4","AA","1336","PHX","DFW","610","603",-7,18,621,135,136,108,868,909,10,"925","919","N"
"2015","1","1","4","AA","1619","BOS","MIA","610","605",-5,13,618,216,204,179,1258,917,12,"946","929","N"
"2015","1","1","4","AA","1686","LAX","STL","610","609",-1,19,628,215,205,183,1592,1131,3,"1145","1134","N"
"2015","1","1","4","AS","345","OAK","SEA","610","608",-2,13,621,119,113,95,671,756,5,"809","801","N"
"2015","1","1","4","AS","454","SEA","LAX","610","611",1,19,630,155,150,122,954,832,9,"845","841","N"
"2015","1","1","4","B6","57","BOS","IAD","610","603",-7,18,621,111,94,73,413,734,3,"801","737","N"
"2015","1","1","4","B6","24","LAX","JFK","610","620",10,10,630,314,293,279,2475,1409,4,"1424","1413","N"
"2015","1","1","4","B6","1279","DCA","FLL","610","603",-7,16,619,155,148,126,899,825,6,"845","831","N"
"2015","1","1","4","B6","1836","DTW","BOS","610","603",-7,12,615,118,90,74,632,729,4,"808","733","N"
"2015","1","1","4","AA","1361","BNA","LAX","610","607",-3,10,617,285,280,255,1797,832,15,"855","847","N"
"2015","1","1","4","DL","327","PHL","ATL","610","608",-2,16,624,155,126,103,666,807,7,"845","814","N"
"2015","1","1","4","DL","1492","PHX","MSP","610","756",106,20,816,186,173,145,1276,1141,8,"1016","1149","Y"
"2015","1","1","4","B6","1554","SJU","FLL","610","625",15,13,638,163,167,147,1046,805,7,"753","812","Y"
"2015","1","1","4","EV","4556","VPS","IAH","610","607",-3,11,618,119,119,99,528,757,9,"809","806","N"
"2015","1","1","4","EV","6071","GUC","DEN","610","617",7,19,636,59,64,34,152,710,11,"709","721","Y"
"2015","1","1","4","F9","1252","MIA","LGA","610","648",38,16,704,175,177,147,1096,931,14,"905","945","Y"
"2015","1","1","4","MQ","3323","RIC","MIA","610","609",-1,19,628,161,147,123,825,831,5,"851","836","N"
"2015","1","1","4","MQ","3601","DTW","LGA","610","603",-7,12,615,105,87,68,502,723,7,"755","730","N"
"2015","1","1","4","MQ","3551","ORF","MIA","610","605",-5,25,630,156,157,128,802,838,4,"846","842","N"
"2015","1","1","4","OO","5572","MOT","DEN","610","600",-10,20,620,133,114,84,604,644,10,"723","654","N"
"2015","1","1","4","AA","1312","STL","MIA","611","603",-8,13,616,169,149,127,1068,923,9,"1000","932","N"
"2015","1","1","4","B6","269","BOS","FLL","611","607",-4,17,624,213,197,174,1237,918,6,"944","924","N"
"2015","1","1","4","EV","4506","MLU","IAH","612","641",29,3,644,73,72,58,262,742,11,"725","753","Y"
"2015","1","1","4","NK","562","LAX","LAS","613","608",-5,14,622,68,64,44,236,706,6,"721","712","N"
"2015","1","1","4","UA","416","PDX","ORD","614","612",-2,10,622,235,224,207,1739,1149,7,"1209","1156","N"
"2015","1","1","4","B6","1403","JFK","SJU","614","612",-2,15,627,223,202,182,1598,1029,5,"1057","1034","N"
"2015","1","1","4","HA","107","KOA","HNL","614","620",6,11,631,42,47,30,163,701,6,"656","707","Y"
"2015","1","1","4","OO","4681","EUG","SLC","614","607",-7,18,625,115,112,90,618,855,4,"909","859","N"
"2015","1","1","4","US","1754","RNO","PHX","615","605",-10,24,629,107,112,84,601,853,4,"902","857","N"
"2015","1","1","4","US","1789","PHX","CLT","615","629",14,12,641,228,207,183,1773,1144,12,"1203","1156","N"
"2015","1","1","4","WN","1966","CMH","ATL","615","831",136,13,844,110,90,65,447,949,12,"805","1001","Y"
"2015","1","1","4","WN","2351","HOU","ATL","615","612",-3,7,619,110,106,91,696,850,8,"905","858","N"
"2015","1","1","4","WN","137","HOU","PHX","615","613",-2,9,622,175,173,160,1020,802,4,"810","806","N"
"2015","1","1","4","AA","1165","BOS","JFK","615","613",-2,16,629,75,64,44,187,713,4,"730","717","N"
"2015","1","1","4","AA","2253","MSP","DFW","615","618",3,19,637,165,156,128,852,845,9,"900","854","N"
"2015","1","1","4","AS","504","SEA","SNA","615","609",-6,22,631,155,156,129,978,840,5,"850","845","N"
"2015","1","1","4","B6","99","BDL","DCA","615","607",-8,13,620,100,85,67,313,727,5,"755","732","N"
"2015","1","1","4","B6","962","SJU","BOS","615","731",76,12,743,247,261,244,1674,1047,5,"922","1052","Y"
"2015","1","1","4","B6","2006","FLL","EWR","615","615",0,20,635,165,173,148,1065,903,5,"900","908","Y"
"2015","1","1","4","DL","828","MOB","ATL","615","613",-2,8,621,68,57,43,302,804,6,"823","810","N"
"2015","1","1","4","DL","978","SAN","SLC","615","611",-4,20,631,121,115,89,626,900,6,"916","906","N"
"2015","1","1","4","DL","985","LAS","SLC","615","609",-6,13,622,86,79,60,368,822,6,"841","828","N"
"2015","1","1","4","DL","1275","DCA","DTW","615","609",-6,25,634,100,109,73,405,747,11,"755","758","Y"
"2015","1","1","4","DL","2384","SMF","SLC","615","608",-7,36,644,98,121,80,532,904,5,"853","909","Y"
"2015","1","1","4","DL","1610","DEN","DTW","615","613",-2,15,628,184,142,121,1123,1029,6,"1119","1035","N"
